meta_id,meta_source,meta_created,meta_updated,id,documents,approval_type,supplement_number,action_date,fda_application_num,notes
f13e6d22c230438cbe4ffa13f45f8c63,,2016-07-25T22:14:15.907555+00:00,2016-07-25T22:14:15.907555+00:00,BLA125409-051,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125409s051lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/125409Orig1s051_corrected_ltr.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051SumR.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051Approv.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051SumR.pdf""]}, {""name"": ""Officer/Employee List"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051OElist.pdf""]}, {""name"": ""Cross Discipline Team Leader Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051CrossR.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051lbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051MedR.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051ClinPharmR.pdf""]}, {""name"": ""Statistical Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051StatR.pdf""]}, {""name"": ""Other Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051OtherR.pdf""]}, {""name"": ""Administrative Document(s) & Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125409Orig1s051AdminCorres.pdf""]}]",New or Modified Indication,51,2013-09-30,BLA125409,
d2152ba68dce4752bf37de606a14e8a4,,2016-07-25T22:19:25.174451+00:00,2016-07-25T22:19:25.174451+00:00,NDA017646-021,[],New or Modified Indication,21,1989-08-23,NDA017646,Label is not available
d83d9c3d2db346d5a3d06646f80be062,,2016-07-25T22:23:14.529901+00:00,2016-07-25T22:23:14.529901+00:00,NDA019462-010,[],New or Modified Indication,10,1991-12-10,NDA019462,Label is not available
9b3bde084fd34601a5e5e4171e3d3562,,2016-07-25T22:23:14.549859+00:00,2016-07-25T22:23:14.549859+00:00,NDA019462-003,[],New or Modified Indication,3,1988-10-17,NDA019462,Label is not available
2cac286053ff4c56a1702094ef2efee6,,2016-07-25T22:32:58.224739+00:00,2016-07-25T22:32:58.224739+00:00,NDA050529-012,[],New or Modified Indication,12,1992-09-29,NDA050529,Label is not available
870ff6348efe48cfaf25981cb6076b93,,2016-07-25T22:33:32.492742+00:00,2016-07-25T22:33:32.492742+00:00,NDA010533-024,[],New or Modified Indication,24,1998-03-20,NDA010533,Label is not available
291742c33cd34344ab637c198498e1dc,,2016-07-25T22:34:23.536711+00:00,2016-07-25T22:34:16.727578+00:00,NDA005914-030,[],New or Modified Indication,30,1998-03-24,NDA005914,Label is not available
508810b120cf4650ae290bd2986c8c8b,,2016-07-25T22:34:55.595474+00:00,2016-07-25T22:34:55.595474+00:00,NDA020936-012,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20936se1-012_paxil_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20936se1-012ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020936_S012_PAXIL_AP.pdf""]}]",New or Modified Indication,12,2003-10-16,NDA020936,
07a0c79623634d688cee4883105e6e0f,,2016-07-25T22:34:55.597003+00:00,2016-07-25T22:34:55.597003+00:00,NDA020936-011,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20936se1-011_paxil_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20936se1-011ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020936_S011_PAXIL CR.pdf""]}]",New or Modified Indication,11,2003-08-28,NDA020936,
8cd0fb2159bb498e88c033e8d3bf141c,,2016-07-25T22:35:29.689330+00:00,2016-07-25T22:35:29.689330+00:00,NDA020688-012,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20688S12LTR.PDF""]}]",New or Modified Indication,12,2000-03-20,NDA020688,Label is not available
ca290a61fde14cf5a11678250a39a0e2,,2016-07-25T22:36:27.080191+00:00,2016-07-25T22:36:27.080191+00:00,NDA020031-029,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20031s29lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20031s29ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-031S029.pdf""]}]",New or Modified Indication,29,2001-12-14,NDA020031,
2032818ec27b4031a0d6f30d12f14926,,2016-07-25T22:36:27.110817+00:00,2016-07-25T22:36:27.110817+00:00,NDA020031-023,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20031s23lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20031s23ltr.pdf""]}]",New or Modified Indication,23,1999-05-11,NDA020031,
d751bd170f9348b79ad441f090cd9f22,,2016-07-25T22:36:27.145021+00:00,2016-07-25T22:36:27.145021+00:00,NDA020031-007,[],New or Modified Indication,7,1996-05-07,NDA020031,Label is not available
f0c9ec937c644f21993229b639dbbb8d,,2016-07-25T22:36:27.143759+00:00,2016-07-25T22:36:27.143759+00:00,NDA020031-009,[],New or Modified Indication,9,1996-05-07,NDA020031,Label is not available
e079f77c9a0e493d98a5db19cde70be3,,2016-07-25T22:36:27.093842+00:00,2016-07-25T22:36:27.093842+00:00,NDA020031-026,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20031S26lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20031S26ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-031S026_Paxil_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-031S026_Paxil_Prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-031S026_Paxil_Medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-031S026_Paxil_Medr_P2.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-031S026_Paxil_Statr.pdf""]}, {""name"": ""Administrative Document(s) & Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-031S026_Paxil_AdminCorres.pdf""]}]",New or Modified Indication,26,2001-04-13,NDA020031,
80c3a2efe5c74187b81f4bb979730a3e,,2016-07-25T22:38:00.591245+00:00,2016-07-25T22:38:00.591245+00:00,NDA012342-028,[],New or Modified Indication,28,1984-03-22,NDA012342,Label is not available
257f192fb6ff4b8e8130300721e439ee,,2016-07-25T22:39:09.272795+00:00,2016-07-25T22:39:09.272795+00:00,NDA019880-001,[],New or Modified Indication,1,1991-07-05,NDA019880,Label is not available
7fb6ef62707a4f90892a3a6b7c926740,,2016-07-26T20:51:27.206234+00:00,2016-07-25T22:53:11.974746+00:00,NDA009048-030,[],New or Modified Indication,30,1988-03-23,NDA009048,Label is not available
ce0a1b11b23144cbb449ede40ecbf629,,2016-07-25T23:03:41.562142+00:00,2016-07-25T23:03:41.562142+00:00,NDA019828-003,[],New or Modified Indication,3,1997-08-18,NDA019828,Label is not available
7a7cc7a4dae849b9be4a0078812e3737,,2016-07-25T23:03:41.574762+00:00,2016-07-25T23:03:41.574762+00:00,NDA019828-005,[],New or Modified Indication,5,1992-09-30,NDA019828,Label is not available
4e3f69d772db4f47bbfde8a571cc1c38,,2016-07-25T23:07:59.077723+00:00,2016-07-25T23:07:59.077723+00:00,NDA018754-003,[],New or Modified Indication,3,1987-07-31,NDA018754,Label is not available
2d36901ad6fc42a187a7d82794300a55,,2016-07-25T23:07:59.048473+00:00,2016-07-25T23:07:59.048473+00:00,NDA018754-018,[],New or Modified Indication,18,1994-01-06,NDA018754,Label is not available
1a3adc5238774c849abeca5c95dfe0cd,,2016-07-25T23:16:42.310352+00:00,2016-07-25T23:15:38.480726+00:00,NDA019710-018,[],New or Modified Indication,18,1995-06-21,NDA019710,Label is not available
6bf976ee39964a9a998bf22e4e06bb09,,2016-07-25T23:16:42.315561+00:00,2016-07-25T23:15:38.485780+00:00,NDA019710-016,[],New or Modified Indication,16,1993-03-09,NDA019710,Label is not available
4d88125475ec4ad1a4ba5ad33179a6a4,,2016-07-25T23:16:42.314329+00:00,2016-07-25T23:15:38.484529+00:00,NDA019710-017,[],New or Modified Indication,17,1993-07-27,NDA019710,Label is not available
29691251ed2c42b9ae63cc6a59a02e68,,2016-07-25T23:16:42.325249+00:00,2016-07-25T23:15:38.487076+00:00,NDA019710-012,[],New or Modified Indication,12,1992-12-11,NDA019710,Label is not available
6596bdd35308459e8f0b59a9aac1ed5b,,2016-07-25T23:16:42.330243+00:00,2016-07-25T23:15:38.500335+00:00,NDA019710-007,[],New or Modified Indication,7,1992-07-09,NDA019710,Label is not available
255006aae82f45d7a144261c6bcfdea8,,2016-07-25T23:16:42.332956+00:00,2016-07-25T23:15:38.503282+00:00,NDA019710-004,[],New or Modified Indication,4,1992-01-22,NDA019710,Label is not available
026b13ac639e48a889bff27d334627de,,2016-07-25T23:25:12.726538+00:00,2016-07-25T23:25:12.726538+00:00,NDA021426-017,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021426s017lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021426s017ltr.pdf""]}]",New or Modified Indication,17,2011-07-22,NDA021426,
476a60aaa53040ac8386246f1131f50c,,2016-07-25T23:25:12.737362+00:00,2016-07-25T23:25:12.737362+00:00,NDA021426-015,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021426s015lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021426s015ltr.pdf""]}]",New or Modified Indication,15,2010-08-26,NDA021426,
905083372a1d45bd995cab08b246357e,,2016-07-25T23:25:12.738833+00:00,2016-07-25T23:25:12.738833+00:00,NDA021426-008,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021426s007s008lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021426s007,s008ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021426Orig1s008.pdf""]}]",New or Modified Indication,8,2010-04-23,NDA021426,
080341ffd1d14e75977d03fe6f05f033,,2016-07-25T23:25:12.740368+00:00,2016-07-25T23:25:12.740368+00:00,NDA021426-007,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021426s007s008lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021426s007,s008ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021426Orig1s007.pdf""]}]",New or Modified Indication,7,2010-04-23,NDA021426,
10338bbd07f84c6caaf1de6b8de788b4,,2016-07-25T23:26:22.762550+00:00,2016-07-25T23:25:24.699291+00:00,NDA018956-023,[],New or Modified Indication,23,1989-07-28,NDA018956,Label is not available
9fb47d1db9b64efba90dcf9fe52994f8,,2016-07-25T23:26:22.765370+00:00,2016-07-25T23:25:24.710068+00:00,NDA018956-021,[],New or Modified Indication,21,1989-06-30,NDA018956,Label is not available
5f29cf68efab4bc1b9ccc863606446b7,,2016-07-25T23:26:22.770767+00:00,2016-07-25T23:25:24.715200+00:00,NDA018956-018,[],New or Modified Indication,18,1989-03-31,NDA018956,Label is not available
539ad090cf114b16aea53ead8b1ab2a1,,2016-07-25T23:26:22.781528+00:00,2016-07-25T23:25:24.726095+00:00,NDA018956-017,[],New or Modified Indication,17,1988-11-30,NDA018956,Label is not available
290b0f0bc4ac46b481e105c95151a2e5,,2016-07-25T23:26:22.784122+00:00,2016-07-25T23:25:24.729018+00:00,NDA018956-015,[],New or Modified Indication,15,1988-05-24,NDA018956,Label is not available
b9d0904fa378495ca1b3c617487e3a75,,2016-07-25T23:26:22.766883+00:00,2016-07-25T23:25:24.711375+00:00,NDA018956-020,[],New or Modified Indication,20,1989-06-30,NDA018956,Label is not available
60ac40e0d6114bffad0d23e555fe9876,,2016-07-25T23:26:22.782837+00:00,2016-07-25T23:25:24.727489+00:00,NDA018956-014,[],New or Modified Indication,14,1988-07-29,NDA018956,Label is not available
16d9695ab64948178e9bceb616b45d8f,,2016-07-25T23:26:22.807938+00:00,2016-07-25T23:25:24.757245+00:00,NDA018956-001,[],New or Modified Indication,1,1986-11-26,NDA018956,Label is not available
804f11e88a024f3a93850bdb94d8bda3,,2016-07-25T23:26:22.804095+00:00,2016-07-25T23:25:24.744919+00:00,NDA018956-009,[],New or Modified Indication,9,1987-05-12,NDA018956,Label is not available
ef515c505615490d88f015f3a6674d30,,2016-07-25T23:26:38.701435+00:00,2016-07-25T23:26:38.701435+00:00,NDA020123-005,[],New or Modified Indication,5,1996-02-05,NDA020123,Label is not available
11c23654bdd6496e81fa6ad824c536da,,2016-07-25T23:27:42.573647+00:00,2016-07-25T23:27:42.573647+00:00,NDA021142-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21142se1-004_Olux_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21142se1-004ltr.pdf""]}]",New or Modified Indication,4,2002-12-20,NDA021142,
4f490e146e0a4e48865c33778e0eaa77,,2016-07-25T23:37:55.957461+00:00,2016-07-25T23:37:55.957461+00:00,NDA019921-003,[],New or Modified Indication,3,1996-05-22,NDA019921,Label is not available
6bf9be1864c345c1aa21159b9be15658,,2016-07-25T23:41:29.298298+00:00,2016-07-25T23:41:24.145750+00:00,NDA020522-021,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020522s021,022lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020522s021,022_rel2_ltr.pdf""]}]",New or Modified Indication,21,2005-06-28,NDA020522,
32247331dbb4452bb49e586488ce9e02,,2016-07-25T23:41:29.333448+00:00,2016-07-25T23:41:24.184704+00:00,NDA020522-004,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020522a_s004.pdf""]}]",New or Modified Indication,4,1997-12-17,NDA020522,Label is not available
04042aea652c4d0988990daba4d9e8eb,,2016-07-25T23:41:29.336104+00:00,2016-07-25T23:41:24.187214+00:00,NDA020522-002,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020522_s002ap.pdf""]}]",New or Modified Indication,2,1997-03-24,NDA020522,Label is not available
acb9cec70f3a42a385e1d988abf665f5,,2016-07-25T23:42:37.267985+00:00,2016-07-25T23:42:35.920261+00:00,NDA019676-020,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/019676s020,021lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019676s020,021_rel2_ltr.pdf""]}]",New or Modified Indication,20,2005-06-28,NDA019676,
04071cb118b44ae48796f846ddf0fb98,,2016-07-25T23:42:37.300630+00:00,2016-07-25T23:42:35.944591+00:00,NDA019676-009,[],New or Modified Indication,9,1997-12-15,NDA019676,Label is not available
9ff23a77cd2f46378314206ff4737b9a,,2016-07-25T23:46:12.752179+00:00,2016-07-25T23:46:12.752179+00:00,NDA200533-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/200533s001lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/200533Orig1s001ltr.pdf""]}]",New or Modified Indication,1,2012-08-28,NDA200533,
a6f2bbc4fac04f42908e3d907921ef06,,2016-07-25T23:46:23.138469+00:00,2016-07-25T23:46:23.138469+00:00,NDA018024-016,[],New or Modified Indication,16,1986-10-23,NDA018024,Label is not available
20801a789dec46d89cd85fb2259fec8f,,2016-07-25T23:47:18.028657+00:00,2016-07-25T23:47:18.028657+00:00,NDA019012-016,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/19012S16LTR.PDF""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_medr_P2.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_biopharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-012S016_Ibuprofen_corres.pdf""]}]",New or Modified Indication,16,2000-02-25,NDA019012,
d6a1cce93a314ce6b168dc3c0d4c17e7,,2016-07-25T23:50:45.622272+00:00,2016-07-25T23:50:45.622272+00:00,NDA019297-014,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/019297_s014ap.pdf""]}]",New or Modified Indication,14,1996-11-13,NDA019297,Label is not available
0e09c5934d204c07a92958b4c8834ceb,,2016-07-25T23:51:59.314793+00:00,2016-07-25T23:51:59.314793+00:00,NDA019787-038,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/019787s038lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019787s038ltr.pdf""]}]",New or Modified Indication,38,2005-09-28,NDA019787,
0a81a04b22004436a40b019210d447aa,,2016-07-25T23:52:17.038613+00:00,2016-07-25T23:52:17.038613+00:00,NDA018655-026,[],New or Modified Indication,26,1991-07-03,NDA018655,Label is not available
b838a145e73c4988ba70033424dc41c6,,2016-07-25T23:52:35.579496+00:00,2016-07-25T23:52:35.579496+00:00,NDA019384-020,[],New or Modified Indication,20,1994-10-24,NDA019384,Label is not available
54358f9c255f494ab404e2b21dc8f313,,2016-07-25T23:52:35.605118+00:00,2016-07-25T23:52:35.605118+00:00,NDA019384-011,[],New or Modified Indication,11,1991-11-26,NDA019384,Label is not available
17064153806342bd866234271def6653,,2016-07-25T23:52:48.726009+00:00,2016-07-25T23:52:48.726009+00:00,NDA017447-048,[],New or Modified Indication,48,1991-07-03,NDA017447,Label is not available
031e028bdd424dd58bbf60ffa5d9da0d,,2016-07-26T00:01:29.244435+00:00,2016-07-26T00:00:31.556819+00:00,NDA021148-017,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021148s017lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021148s017ltr.pdf""]}]",New or Modified Indication,17,2007-09-20,NDA021148,
4ab71ebe1f0943c99afa5547bdf0fdec,,2016-07-26T00:01:29.247189+00:00,2016-07-26T00:00:31.559711+00:00,NDA021148-016,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021148s016lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021148s016ltr.pdf""]}]",New or Modified Indication,16,2007-05-31,NDA021148,
e63a5080c48a4b9bbde8fc154162d400,,2016-07-26T00:01:29.243132+00:00,2016-07-26T00:00:31.555446+00:00,NDA021148-023,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021148s023lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021148s023ltr.pdf""]}]",New or Modified Indication,23,2008-10-31,NDA021148,
d42eea47a6be4f4a8f34ca6cd12a1fb3,,2016-07-26T00:04:06.981276+00:00,2016-07-26T00:04:06.981276+00:00,NDA017970-018,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/017970_S018_Nolvadex.pdf""]}]",New or Modified Indication,18,1989-03-16,NDA017970,Label is not available
8e4d9ae55d9040bb9139a6966c5671fd,,2016-07-26T00:04:06.979824+00:00,2016-07-26T00:04:06.979824+00:00,NDA017970-020,[],New or Modified Indication,20,1990-06-21,NDA017970,Label is not available
